TOTAL_VALUE,princ_1,princ_2,LOT_SQFT,GROSS_AREA,LIVING_AREA,FLOORS,ROOMS,BEDROOMS,FULL_BATH,HALF_BATH,KITCHEN,FIREPLACE,YR_BUILT_CAT_0,YR_BUILT_CAT_1,YR_BUILT_CAT_2,REMODEL_Unknown,REMODEL_Recent,REMODEL_Old
283.9,-0.6383595148181698,-0.5494490674486063,4200,2697,1552,2.0,7,3,1,0,1,0,0,1,0,1,0,0
272.2,-0.5876986831574489,-0.025314416502375623,5507,2592,1469,1.5,7,2,2,0,1,0,0,1,0,1,0,0
271.3,-0.8485733895604008,0.2074088813528921,5769,2136,1487,1.0,6,2,1,1,1,0,0,1,0,1,0,0
300.2,-0.27382936160615595,0.2131925398427034,6444,2808,1469,1.5,6,2,2,0,1,0,0,1,0,1,0,0
279.8,-0.7120384049144988,0.5533635564199829,6720,2492,1246,1.0,6,3,1,0,1,1,0,1,0,1,0,0
509.4,6.496430058817003,4.458576657516054,24677,6100,2601,1.5,8,5,3,0,1,0,0,1,0,0,1,0
298.9,-0.9783544420535848,0.8689841228642518,7133,2408,1008,1.0,6,3,1,0,1,1,0,1,0,1,0,0
325.0,-1.3490276625018007,-0.3348678729818791,3850,2235,1276,2.0,8,3,1,1,1,0,0,1,0,0,0,1
356.0,-0.7360322826131193,0.5804924582156079,6750,2526,1200,1.0,7,3,1,0,1,1,0,1,0,0,1,0
241.3,-1.7139443146656408,-0.3515189331446492,3360,2119,1105,1.5,6,2,1,1,1,0,0,1,0,1,0,0
314.3,-0.6713277635038276,0.6861625468020174,7109,2239,1380,2.0,8,3,1,1,1,0,0,1,0,1,0,0
366.3,0.5441522222349101,-0.2626660227867709,6327,3156,1976,2.0,7,4,2,1,1,1,0,0,1,1,0,0
323.1,0.2576680433026945,-0.40375731203195925,5643,3048,1896,2.0,8,4,1,1,1,0,0,1,0,1,0,0
286.9,-0.4663493829884039,0.1394572598777071,6044,2634,1469,1.5,5,2,1,0,1,0,0,1,0,1,0,0
293.2,-0.9229801646063864,0.958260538676531,7408,2459,984,1.0,5,2,1,1,1,1,0,1,0,1,0,0
293.8,-0.4689622572437375,0.05392229738646863,5835,2680,1469,1.5,6,3,1,1,1,0,0,1,0,1,0,0
167.6,-2.872076309025956,-0.3404205810630114,1980,1502,690,1.0,3,1,1,0,1,0,1,0,0,1,0,0
253.3,-1.4666257670582807,-0.4695640513100004,3402,2057,1350,2.0,6,3,1,1,1,0,0,1,0,1,0,0
269.3,-1.7928870224535158,-0.11339633432593513,3850,1816,1152,2.0,6,2,1,0,1,0,0,1,0,1,0,0
310.2,-0.5806938753940425,0.6815654833897714,7200,2370,1364,2.0,5,2,1,1,1,0,0,1,0,1,0,0
217.9,-1.7972612029561663,-0.30488288253330703,3360,2160,1008,1.0,6,3,1,0,1,1,0,1,0,1,0,0
395.0,-0.3851392850746826,-0.6422169220873741,4291,2815,1684,2.0,6,3,1,1,1,0,0,0,1,1,0,0
298.5,-0.859071246023353,0.5291606005247885,6514,2118,1380,2.0,8,3,1,1,1,0,0,1,0,1,0,0
561.8,2.232937136480769,0.2549844820121013,9604,3960,2455,2.0,8,4,2,1,1,1,0,0,1,1,0,0
220.0,-1.7928287628095951,-0.37501442021471537,3205,2117,1061,1.5,6,3,1,0,1,0,0,1,0,1,0,0
334.4,0.03703036110761261,0.550404194585437,7622,2896,1510,1.5,6,3,1,1,1,1,0,1,0,1,0,0
331.2,-0.07833060427826688,0.6808226815171886,7796,2760,1469,1.5,7,3,2,0,1,0,0,0,1,1,0,0
311.9,-0.9416845824117144,0.6832813007482164,6750,2336,1140,1.0,7,2,2,0,1,2,0,1,0,1,0,0
286.3,-1.6444271330012594,-0.27021771032989367,3628,2232,1056,1.0,5,2,1,0,1,1,0,1,0,0,1,0
311.9,0.057993915672810516,2.8902604978732245,13209,2304,1075,1.0,6,3,1,1,1,1,0,1,0,1,0,0
144.6,-3.0610850937770446,-0.6569788933379554,1017,1293,797,1.5,5,2,1,0,1,0,0,1,0,1,0,0
292.5,-0.5350515740389143,-0.011124093715375736,5602,2643,1469,1.5,6,2,1,1,1,0,0,1,0,1,0,0
233.7,-1.619072323780723,-0.3903743290415234,3360,2409,1008,1.0,6,3,2,1,1,1,0,1,0,1,0,0
287.8,-0.5460361974591336,0.141766507134591,6000,2116,1726,1.0,6,4,2,0,2,0,0,1,0,1,0,0
309.5,-0.5205516326971503,0.1235001883946317,5958,2431,1560,2.0,6,3,1,1,1,0,0,1,0,1,0,0
278.4,-1.810340218485933,0.1161827084442382,4343,2064,912,1.0,6,3,2,0,1,1,0,1,0,1,0,0
222.4,-1.739626205462686,-0.14142240387037885,3850,1832,1188,2.0,5,2,1,1,1,0,0,1,0,1,0,0
319.9,0.19414646531567956,0.011426440081651914,6539,3045,1712,1.5,8,1,1,0,1,1,0,1,0,0,1,0
306.5,-1.3842453348449324,0.6014079495057421,6021,2092,1016,1.0,6,3,2,0,1,1,0,0,1,1,0,0
240.9,-2.1489362800125265,0.021603275390719896,3728,1698,936,1.5,6,3,1,0,1,0,0,1,0,1,0,0
270.7,-0.8202134995337436,-0.12081822173892837,5013,2339,1497,2.0,6,3,1,0,1,0,1,0,0,1,0,0
314.2,-0.8253693453081579,-0.767276517073581,3486,2344,1713,1.0,8,4,2,0,1,1,0,1,0,1,0,0
306.5,-1.5208501139791186,0.6615245959914413,6000,1984,968,1.0,6,3,2,0,2,1,0,0,1,1,0,0
402.5,1.1407078448563277,-0.719552651572229,5981,3434,2369,2.0,9,4,2,0,1,1,0,1,0,0,1,0
358.4,0.6541402326595758,2.4186344040008847,12853,2329,1625,2.0,7,4,2,0,1,1,0,1,0,0,1,0
309.1,-0.48105305193635034,0.45053621463164706,6794,2260,1577,1.0,8,3,1,1,1,0,0,1,0,1,0,0
348.9,-0.4494064146686807,-0.5924318055557278,4311,2972,1529,1.5,6,3,1,1,1,1,0,1,0,1,0,0
331.3,0.1276277989065529,0.766712444075691,8323,2116,1966,1.0,8,4,1,1,2,0,0,1,0,1,0,0
562.0,2.3789041490672824,-0.6316459808327989,7682,4184,2724,2.0,8,4,2,1,1,1,0,0,1,1,0,0
246.4,-1.5455228538909176,-0.25125424115246814,3780,2412,1008,1.0,6,2,2,0,1,1,0,1,0,1,0,0
298.0,-0.21228774519920007,-0.03375610637796461,5931,2912,1533,1.5,8,3,1,1,1,0,0,0,1,1,0,0
287.2,-1.0985576963948482,0.7681615336293566,6750,2344,1000,1.0,5,2,1,0,1,1,0,1,0,1,0,0
279.4,-1.0757776214606731,0.6648770398775731,6540,2304,1075,1.0,6,3,1,0,1,1,0,1,0,1,0,0
308.9,0.04544529136030493,2.8306705801638623,13051,2324,1075,1.0,6,3,1,0,1,1,0,1,0,1,0,0
273.6,-1.384855565300081,-0.15853331485633926,4200,2428,1075,1.0,7,3,1,0,1,1,0,1,0,1,0,0
400.8,-0.006770439812790671,-0.9231351985843618,4117,2744,2079,2.0,7,3,2,0,1,1,0,0,1,1,0,0
338.0,0.019420102375263978,-0.15755086009693053,6000,2244,2134,1.0,7,3,1,1,1,0,0,1,0,1,0,0
294.3,-0.8526514202006489,-0.31592191665092334,4486,2612,1378,1.5,6,3,1,1,1,1,0,1,0,1,0,0
357.7,0.11451503947594584,-0.16796709733519594,6057,2636,1966,1.0,6,3,1,0,1,0,0,1,0,0,1,0
319.1,-1.0224307412645843,-0.2715264227197766,4386,2504,1313,1.5,7,3,2,0,1,0,0,1,0,1,0,0
206.0,-1.4297280958707346,-0.8825663199190845,2436,2476,1265,1.5,5,3,1,0,1,0,0,1,0,1,0,0
282.1,-0.8349778429970738,-0.2791131553978909,4603,2531,1426,2.0,7,3,1,1,1,0,0,1,0,0,0,1
282.4,-1.5997840691477752,0.4506569979881311,5401,2016,968,1.0,5,3,1,0,1,1,0,1,0,1,0,0
293.9,-0.9733129897611701,0.006034212008943242,5110,2412,1306,1.5,6,3,1,1,1,1,0,1,0,1,0,0
322.4,-0.5271177700307524,0.1399102825985125,5981,2504,1506,1.5,7,3,1,0,1,1,0,1,0,1,0,0
337.2,0.2109502407227097,2.8339006325868974,13250,2508,1075,1.0,6,3,1,1,1,1,0,1,0,1,0,0
313.7,-1.0725375896463605,-0.29195886221781936,4288,2368,1368,2.0,9,4,1,1,1,1,0,0,1,1,0,0
280.2,-1.4286018769014552,-0.14613012587154353,4200,2164,1200,2.0,6,3,1,1,1,1,0,1,0,1,0,0
297.8,-0.4823735206792582,0.1184926345741275,5975,2628,1469,1.5,7,3,2,0,1,0,0,1,0,1,0,0
474.4,0.8509372622025931,-0.7198386606677248,5604,3526,2118,2.0,8,4,2,1,1,0,0,0,1,1,0,0
269.0,1.2940001136295092,-1.0795258045043765,5301,3714,2428,2.0,9,5,2,0,1,0,0,1,0,1,0,0
313.6,-0.8132374870875838,-0.13671288092063408,4998,2203,1589,1.0,7,3,1,1,1,2,0,1,0,1,0,0
322.1,-0.6258970669577489,0.679440537566172,7163,2116,1487,1.0,7,3,1,1,1,0,0,0,1,1,0,0
204.9,-1.5780373892373876,-0.06001047366222694,4200,2296,990,1.0,5,3,1,0,1,1,0,1,0,1,0,0
563.1,2.3831755990229686,-0.0694938353650936,9021,4065,2605,2.0,8,4,2,1,1,1,0,0,1,1,0,0
313.1,-1.134848758375983,-0.09263864338529001,4696,2184,1368,2.0,7,4,1,1,1,1,0,0,1,1,0,0
282.5,-0.6956828340036072,0.22647641981703098,6000,2212,1538,1.0,8,3,1,1,1,0,0,1,0,1,0,0
337.0,-0.48868044287069834,0.14997467356706332,6047,2568,1490,1.5,7,3,2,0,1,1,0,1,0,0,1,0
331.2,0.40049473387805024,2.8284176849825635,13494,2340,1306,1.5,6,3,2,0,1,1,0,1,0,1,0,0
311.1,-0.25012183791586334,-0.01669125403982997,6000,2140,1966,1.0,7,3,2,0,1,0,0,1,0,1,0,0
355.9,-0.49771418668727857,0.11775206398367818,5998,2184,1726,1.0,8,4,2,0,1,0,0,1,0,0,1,0
315.0,-0.8711346208143411,0.6231169116691411,6725,2064,1372,2.0,6,3,1,1,1,1,0,0,1,1,0,0
177.4,-3.184449242758481,0.4983125383042431,3624,821,600,1.0,5,2,1,0,1,0,0,1,0,1,0,0
298.1,-0.516824970321984,0.13008677919286804,6000,2212,1692,1.0,7,3,1,1,1,0,0,1,0,1,0,0
331.0,-0.4082521673649297,-0.9118789630655074,3603,3063,1612,2.0,5,2,1,0,1,0,0,1,0,0,1,0
396.8,0.5576802013359268,2.990114602089436,14065,2424,1306,1.5,9,3,2,1,1,1,0,1,0,0,1,0
349.3,0.41902852295888765,-0.7237129189579966,5050,3502,1842,2.0,9,3,1,1,1,0,1,0,0,0,1,0
338.2,0.24573906217325717,1.336010883031405,9733,2902,1377,1.5,6,3,2,0,1,0,0,1,0,1,0,0
276.6,-1.5459632270411048,-0.08982250648460585,4200,2000,1200,2.0,6,3,1,1,1,1,0,1,0,1,0,0
255.0,-1.8560256871836922,0.07473639625053555,4200,1940,970,1.0,7,3,1,1,1,1,0,1,0,1,0,0
277.7,-1.7863204884294994,0.2769930460047708,4759,1989,918,1.0,5,3,1,1,1,1,0,1,0,1,0,0
347.9,-1.1702292824884168,-0.25297821920613994,4269,2236,1368,2.0,6,4,1,1,1,1,0,1,0,1,0,0
440.2,0.9138532109282461,0.35697623221769365,8247,3210,1980,2.0,7,3,1,0,1,1,0,1,0,0,1,0
357.3,-0.20208176083762883,0.7819260438287194,7939,2136,1726,1.0,9,4,1,1,1,0,0,0,1,1,0,0
558.8,2.312153237464983,-0.32775916883133793,8317,4133,2605,2.0,8,4,2,1,1,1,0,0,1,1,0,0
305.0,-1.2706332184618787,-0.3742996811398182,3861,2191,1369,2.0,7,4,1,1,1,1,0,0,1,1,0,0
322.4,-1.1410058947935366,-0.26742373960735677,4265,2307,1350,2.0,6,3,1,1,1,0,1,0,0,0,1,0
105.0,-3.386173657514557,-0.48918884569570953,997,1319,504,1.0,4,2,1,0,1,0,0,1,0,1,0,0
380.6,0.19605282655868544,-0.20332473189082573,6074,2668,2014,1.0,8,3,2,0,2,1,0,0,1,0,1,0
350.1,1.3788058647104473,2.8474331646423505,14707,3057,1529,1.5,7,4,2,0,1,1,0,1,0,1,0,0
302.8,-0.8018560614850784,0.27788675703999627,5975,2326,1380,2.0,7,3,1,1,1,0,0,1,0,1,0,0
310.7,-0.9611826565045036,0.5561556469718508,6465,1948,1404,1.0,5,3,1,1,1,1,0,1,0,1,0,0
290.2,-0.516824970321984,0.13008677919286804,6000,2212,1692,1.0,7,3,1,1,1,0,0,1,0,1,0,0
320.2,-0.666986831961349,0.2425968792624074,6047,2486,1387,1.5,6,3,2,0,1,1,0,1,0,0,1,0
313.6,0.3170470031343286,0.6174476689676793,8104,3202,1492,1.0,5,3,1,1,1,1,0,1,0,1,0,0
320.0,-0.8910699417475667,-0.3409966987118735,4411,2284,1558,1.0,7,3,1,1,1,2,0,1,0,1,0,0
282.2,-1.059111555590597,0.3423148182106954,5823,2100,1320,2.0,6,3,1,1,1,0,0,0,1,1,0,0
287.4,-1.5850605095179608,0.39320008112590843,5277,2092,952,1.0,7,3,1,1,1,1,0,1,0,1,0,0
336.6,0.6667876802675461,-1.203174491399456,4200,3870,1953,1.5,7,3,1,1,2,0,0,1,0,1,0,0
307.2,-0.6464558533815684,0.24129318442592532,6100,2184,1583,1.0,8,3,1,1,1,0,0,1,0,1,0,0
277.0,-1.2493352544786094,-0.018174336178643283,4749,1953,1404,1.0,7,3,1,1,1,1,0,0,1,1,0,0
347.2,0.8262913063286111,1.1665130135154604,10050,3104,1706,2.0,8,3,1,2,1,1,0,1,0,1,0,0
201.0,-0.40951993514113105,-0.5674945529550437,4435,2823,1637,2.0,7,4,1,1,1,0,1,0,0,1,0,0
353.5,0.07952725250001624,1.3975990872788473,9747,2100,1726,1.0,9,4,2,0,2,0,0,1,0,0,0,1
423.4,1.0969684979939804,0.8706601626484786,9730,2776,2188,1.0,8,3,2,0,2,0,0,0,1,1,0,0
323.5,0.2117657758833079,-0.20944791042123714,6022,3246,1679,1.5,7,3,1,1,1,0,0,0,1,1,0,0
576.0,3.3570719721087214,-1.4670053060387243,6864,5122,3108,2.0,8,4,2,1,1,1,0,0,1,1,0,0
301.1,-1.3443944308367335,0.6624753048738967,6271,1530,1360,1.0,8,4,2,0,1,1,0,0,1,1,0,0
374.0,-0.4075023968828599,0.747795026665249,7550,2623,1306,1.5,6,3,1,0,1,1,0,1,0,0,1,0
300.0,-0.4050867779043671,0.08141200717297338,5975,2736,1469,1.5,7,3,1,1,1,0,0,1,0,1,0,0
348.8,0.047405239136808906,-0.15985402808973884,5999,2556,1966,1.0,7,3,1,1,1,0,0,1,0,1,0,0
308.6,-1.058569700317066,0.3084190864760916,5742,2120,1320,2.0,7,3,1,1,1,0,0,1,0,1,0,0
320.9,-0.10232656198724041,0.7959386913127712,8088,2240,1726,1.0,8,3,2,0,1,0,0,0,1,1,0,0
326.8,-0.8536175263612649,-0.1501990160736482,4880,2556,1354,1.5,6,3,2,0,1,1,0,1,0,0,0,1
354.4,0.41722053440061824,-0.029673756184044588,6710,3196,1786,2.0,7,3,2,0,1,0,0,1,0,0,1,0
265.3,-0.35677795271462476,0.5088088264798405,7045,2697,1378,1.5,6,3,1,1,1,0,0,1,0,1,0,0
376.2,-1.0901403717664435,-0.9544792032409696,2700,2448,1536,2.0,8,3,2,1,1,1,0,0,1,1,0,0
296.9,-1.2424516573853688,-0.058850015024387414,4659,1984,1404,1.0,5,3,1,0,1,1,0,1,0,1,0,0
252.985,-0.7274260761625506,0.7836425538698312,7270,2210,1326,2.0,7,3,1,1,1,0,0,1,0,1,0,0
339.1,-0.19304086131224654,-0.3300343655327028,5273,2769,1734,2.0,7,5,2,0,1,1,0,1,0,0,1,0
299.4,-0.7447500471794931,-0.199328950891625,4949,2088,1726,1.0,6,3,2,0,1,0,0,1,0,0,1,0
323.5,-0.7771372662552809,-0.05564646604892618,5204,2508,1402,1.5,6,3,1,1,1,1,0,0,1,1,0,0
359.3,0.004704929260699597,-0.1705304382763448,5918,2574,1930,1.0,8,4,2,0,2,0,0,0,1,1,0,0
361.7,-1.0369589973546411,0.14263273341554597,5376,2156,1370,2.0,7,4,1,1,1,0,0,1,0,0,1,0
256.4,-0.9656876018602548,-1.1412070681622575,2410,2535,1632,2.0,7,3,2,0,1,0,0,1,0,1,0,0
236.7,-1.8984449632117062,-0.32084067735790406,3248,1620,1270,2.0,6,3,1,0,1,0,0,1,0,1,0,0
250.3,-1.4847320148712377,-0.09232993725630967,4270,2017,1232,2.0,6,3,1,0,1,0,0,1,0,1,0,0
340.7,-0.4280418213973836,0.0783066618793249,5941,2712,1469,1.5,7,3,2,0,1,0,0,0,1,0,1,0
312.5,0.05481308295628802,-0.1638036014828001,5939,3160,1609,1.5,7,3,1,1,1,0,0,1,0,1,0,0
287.4,-0.5866956616471639,0.20451681446570782,6100,2076,1701,1.0,7,3,1,1,1,0,0,1,0,1,0,0
320.8,-0.9927236910223147,0.39557109751753944,6000,2425,1151,1.0,7,3,1,1,1,1,0,0,1,1,0,0
329.4,-0.39299831230023397,0.09924785126729797,6043,2628,1536,1.5,7,4,1,0,1,1,0,1,0,1,0,0
307.4,0.23268452801942688,1.4569993182219685,10067,2238,1726,1.0,8,4,1,1,1,0,0,1,0,1,0,0
327.0,-0.22154822498675297,1.6905427597512506,10030,2344,1275,1.5,6,3,1,0,1,1,0,1,0,1,0,0
406.9,-0.12171498649654625,0.25527890595033714,6756,2604,1680,2.0,7,3,2,0,1,1,0,0,1,1,0,0
270.4,-0.7758393427112288,-0.03594372026684646,5246,2568,1360,1.5,6,3,2,0,1,1,0,1,0,1,0,0
278.6,-0.8987386296682557,0.3704309527408217,6076,2264,1320,2.0,6,3,1,1,1,1,0,1,0,1,0,0
392.0,0.6553144412809169,-0.5907427899172677,5671,3412,2010,2.0,9,4,2,0,1,1,0,1,0,0,0,1
310.7,-1.2967431147581727,-0.137446651932854,4407,1968,1404,1.0,6,3,1,1,1,0,0,1,0,1,0,0
283.0,-1.1554661542715328,-0.16079607667751183,4514,2140,1404,1.0,5,3,1,1,1,1,0,1,0,1,0,0
353.5,-0.11254168250657154,-0.12798132601941556,5885,2418,1930,1.0,9,4,2,0,2,0,0,0,1,1,0,0
302.3,-0.5458470765250029,0.16536987251048227,6043,2244,1641,1.0,8,3,2,0,1,0,0,0,1,1,0,0
424.9,-0.5459767319714965,-0.04701413230075801,5518,2500,1560,2.0,6,3,1,1,1,0,0,0,1,1,0,0
348.3,-0.42638428253227173,-0.14776835200860122,5441,2416,1726,1.0,8,4,2,0,1,1,0,1,0,0,1,0
354.3,-0.40385172909760547,1.497972424205002,9351,2296,1247,1.0,7,4,1,1,1,0,0,1,0,1,0,0
297.9,-0.6052838211449355,-0.1647086638509628,5151,2652,1469,1.5,7,3,2,0,1,0,0,0,1,1,0,0
327.2,-0.22519749914422887,0.017363567706261327,6042,2840,1550,1.5,7,3,1,0,1,1,0,1,0,1,0,0
306.1,-0.21296809923066642,0.34051486688389637,6877,2240,1808,1.0,6,3,1,1,1,0,0,0,1,1,0,0
428.2,-0.02417725768942955,-0.11703209068489438,5965,2998,1637,1.5,8,3,3,0,1,1,0,0,1,0,0,1
366.3,-0.0825635556891716,-0.22260339000164428,5662,2805,1750,2.0,7,4,2,0,1,1,0,0,1,0,1,0
263.1,-0.9198397269419556,0.04806559136724669,5273,2448,1306,1.5,6,2,1,0,1,1,0,1,0,1,0,0
388.7,-0.31743296551079636,-0.04369379245856739,5775,2906,1469,1.5,8,3,3,0,1,0,0,0,1,1,0,0
313.6,-0.0425231997244922,-0.23285519257064904,5715,2540,1940,2.0,6,3,1,1,1,1,0,1,0,1,0,0
263.0,-1.2905320296050218,-0.11301968995626654,4473,1961,1404,1.0,7,4,1,1,1,0,0,1,0,1,0,0
241.3,-1.2990955680276282,-0.13507222318160622,4410,1964,1404,1.0,7,3,1,1,1,0,0,0,1,1,0,0
326.0,-0.49410949727297476,0.2259164126190099,6194,2816,1311,1.0,5,2,1,0,1,1,0,1,0,1,0,0
301.0,-0.5471002332252799,0.22532827051113505,6200,2067,1726,1.0,6,3,2,0,1,0,0,0,1,0,0,1
272.6,-0.8958051755622319,0.02532237603560283,5246,2488,1306,1.5,7,4,2,0,1,1,0,1,0,1,0,0
301.6,-0.5102552980263135,0.12459955000442705,6000,2166,1726,1.0,6,3,1,1,1,0,0,0,1,1,0,0
366.8,-0.32564445228886063,0.5044360814243262,7128,2156,1726,1.0,6,2,2,0,1,0,0,1,0,1,0,0
311.0,-0.8433274224996739,0.30439641942072676,5981,2364,1320,2.0,6,3,1,1,1,0,0,1,0,1,0,0
282.5,-0.5460361974591336,0.141766507134591,6000,2116,1726,1.0,5,3,1,1,1,0,0,1,0,1,0,0
301.2,-0.5334851527111952,0.011722138207848228,5658,2640,1464,1.5,7,3,1,1,1,0,0,0,1,1,0,0
298.8,-0.5101758430115697,0.12684855498450653,5963,2592,1469,1.5,6,3,2,0,1,1,0,0,1,1,0,0
317.8,0.0015861263585819326,-0.06203773722146386,6197,2294,2059,1.0,6,3,1,0,1,1,0,0,1,1,0,0
371.9,-0.46986335358134473,-0.003781256949124695,5695,2712,1469,1.5,6,2,2,1,1,0,0,0,1,1,0,0
275.9,-0.7269380820566792,0.9160891852724363,7548,2552,1075,1.0,6,2,1,0,1,1,0,1,0,1,0,0
297.7,-0.10895156471257383,-0.18667673351309316,5700,2936,1641,1.5,6,2,2,0,1,0,0,1,0,1,0,0
332.4,1.0758765782082302,0.1333949331166641,7889,3588,1939,1.5,8,4,2,0,1,1,0,1,0,1,0,0
297.1,-0.569274169617264,0.9653772599429672,7917,2016,1487,1.0,7,3,1,1,1,0,0,1,0,1,0,0
323.5,7.079328480785219e-05,0.6913769961493301,7912,2842,1469,1.5,7,3,2,0,1,0,0,1,0,1,0,0
306.4,-1.1859796684984214,0.19162003487568124,5273,2451,1075,1.0,6,2,1,1,1,1,0,1,0,0,0,1
306.3,-0.5577942611460553,0.11169574804691504,5914,2120,1726,1.0,8,4,2,0,1,0,0,0,1,1,0,0
280.6,-1.313407927800756,-0.12820544032954068,4410,1944,1404,1.0,6,3,1,1,1,0,0,1,0,1,0,0
292.4,-1.0510688297117161,-0.23206188828302066,4463,2298,1404,1.0,6,3,1,0,1,0,0,1,0,1,0,0
307.2,-0.06621257106847585,0.18908925720413042,6691,2400,1863,1.0,6,3,1,1,2,0,0,0,1,1,0,0
275.5,-1.2691259760837947,0.03276050069613712,4800,2392,1109,1.0,6,3,1,0,1,1,0,1,0,1,0,0
259.1,-0.8461782864734578,0.023095490093569336,5273,2796,1155,1.0,6,2,1,0,1,1,0,1,0,1,0,0
267.3,-1.1670944680705946,-0.22595581456026395,4298,2623,1128,1.0,7,3,1,1,1,1,0,1,0,1,0,0
334.9,0.1941204227358022,-0.6912710604031265,4860,3314,1792,2.0,7,3,1,1,1,0,0,1,0,1,0,0
300.1,-1.1711433654380725,0.32017857050169957,5608,2311,1125,1.0,5,3,1,0,1,0,0,0,1,1,0,0
332.4,-0.038047472176461906,1.5131697771100858,9820,2600,1306,1.5,6,2,1,0,1,1,0,1,0,0,1,0
278.1,1.453663533319301,1.4796456804957245,11541,3508,1779,1.5,5,2,1,0,1,0,0,1,0,1,0,0
350.3,0.07462095247381448,-0.716939129862698,4654,3256,1755,1.5,9,4,2,0,1,0,1,0,0,1,0,0
353.3,-0.31279402490575453,0.10426822937869952,6203,2160,1870,1.0,8,3,1,1,1,0,0,1,0,1,0,0
213.4,-1.2473824262007465,-1.2947186503072279,1696,2496,1518,2.0,7,4,1,0,1,0,0,1,0,1,0,0
297.9,-0.7112679339408475,0.14981159556429932,5759,2624,1306,1.5,7,4,1,1,1,0,0,1,0,0,1,0
316.7,-0.023670658815057897,-0.10719296491541955,6004,2845,1726,1.0,7,3,1,1,1,0,0,1,0,0,1,0
339.0,0.37416429496183584,1.5349296675837472,10370,2836,1435,1.5,7,3,2,0,1,0,0,1,0,1,0,0
340.1,0.6380945116870382,-0.5672412709644705,5712,3336,2036,2.0,7,3,1,1,1,1,0,1,0,1,0,0
264.5,-1.4398935311068841,0.6045714376741022,5963,2041,1008,1.0,7,3,1,0,1,0,0,0,1,1,0,0
281.9,-0.6018577108874483,0.06016665368362009,5739,2100,1726,1.0,7,3,1,1,1,0,0,1,0,1,0,0
312.7,-0.4660913799684021,-0.031336864871775116,5633,2732,1469,1.5,6,2,2,0,1,1,0,1,0,1,0,0
290.0,-0.5745191467352273,0.7033754303441829,7280,2160,1487,1.0,5,3,1,1,1,0,0,1,0,1,0,0
267.0,-1.019947919146159,-0.8051749395743653,3138,2468,1520,2.0,6,3,1,1,1,0,0,1,0,1,0,0
289.8,-0.7053808984958209,-0.48676823956266707,4253,2792,1428,1.5,7,3,1,0,1,1,0,1,0,1,0,0
295.5,-0.42238130655593514,0.20618575121864183,6298,2218,1726,1.0,6,3,1,1,1,0,0,0,1,1,0,0
298.1,-0.14978632657735172,0.14528947094223246,6506,2160,1966,1.0,8,3,1,1,1,0,0,1,0,1,0,0
288.2,-1.1750635203249002,-0.2920786773298892,4159,2356,1306,1.5,6,2,1,0,1,1,0,1,0,1,0,0
281.9,-0.7219820521998392,1.2334587341181995,8318,2376,1075,1.0,6,3,1,0,1,1,0,1,0,1,0,0
276.3,-0.8120212338962437,0.9116474362975453,7439,2459,1075,1.0,6,3,1,0,1,1,0,1,0,1,0,0
329.7,1.307067945771586,4.889238538433322,19466,2563,1075,1.0,7,3,1,1,1,1,0,1,0,1,0,0
286.5,-0.3956314927333097,-0.633259313004051,4272,3084,1512,1.0,8,3,1,1,1,1,0,0,1,1,0,0
348.0,-0.1907581981886297,1.864943242212717,10493,2204,1320,2.0,7,3,1,1,1,0,0,0,1,1,0,0
289.4,-1.564124976136899,0.3535508509121746,5211,2085,984,1.0,6,2,1,0,1,1,0,1,0,1,0,0
325.5,-0.6079459095786534,0.22338137618855466,6083,2422,1472,2.0,7,3,1,1,1,0,0,1,0,0,0,1
306.0,-0.26202647656352424,0.0018932979179411503,6031,2116,1966,1.0,8,3,1,1,2,0,0,1,0,1,0,0
309.2,-0.15838214026365244,-0.05411252183838424,6000,2424,1870,1.0,9,4,1,1,1,0,0,1,0,1,0,0
293.2,-1.2989298571475594,0.9841551519614755,7035,2032,978,1.0,5,3,1,0,1,1,0,1,0,1,0,0
295.7,-0.428717643650589,0.03502899612762993,5836,2736,1469,1.5,7,3,2,0,1,0,0,1,0,1,0,0
282.6,-1.3719098221845263,0.5719542191267907,5963,2136,1008,1.0,7,3,1,1,1,0,0,0,1,1,0,0
342.5,-0.9026108938711137,-0.7122470399524718,3500,2520,1536,1.5,5,2,2,0,1,0,0,1,0,0,1,0
204.1,-1.8654584847306879,-0.06386715090747658,3854,2022,962,2.0,6,3,1,1,1,0,0,1,0,1,0,0
346.5,-0.35970963715261417,0.7755515408070375,7680,2581,1354,1.5,6,2,1,1,1,1,0,1,0,1,0,0
290.3,-1.0585119518899724,-0.4037100482329957,4047,2328,1440,2.0,7,4,2,0,1,1,0,1,0,1,0,0
273.1,-1.673142209760082,0.4690206765676608,5356,1968,941,1.0,5,2,1,0,1,1,0,1,0,1,0,0
298.7,-0.8044644777533586,-0.41556031845110847,4310,2640,1428,1.5,6,2,1,1,1,1,0,1,0,1,0,0
325.7,-0.15092199466730985,0.30736904312851343,6895,2066,1966,1.0,7,3,1,1,1,0,0,1,0,1,0,0
338.3,-0.5127945681655786,0.29441189940439116,6406,2066,1726,1.0,8,4,2,0,1,0,0,1,0,0,1,0
265.9,-0.9817084631313241,0.7883386050260947,6946,2339,1075,1.0,6,3,1,0,1,1,0,1,0,1,0,0
