TOTAL_VALUE,PCA1,PCA2,LOT_SQFT,GROSS_AREA,LIVING_AREA,FLOORS,ROOMS,BEDROOMS,FULL_BATH,HALF_BATH,KITCHEN,FIREPLACE,YR_BUILT_Encoded,REMODEL_Unknown,REMODEL_Recent,REMODEL_Old
358.4,0.6544765463346357,2.4182991807573115,12853,2329,1625,2,7,4,2,0,1,1,3,0,1,0
309.1,-0.480748964,0.4504291695755159,6794,2260,1577,1,8,3,1,1,1,0,4,1,0,0
348.9,-0.44898524,-0.592510666,4311,2972,1529,1.5,6,3,1,1,1,1,3,1,0,0
331.3,0.12798512901648035,0.7664781225135241,8323,2116,1966,1,8,4,1,1,2,0,4,1,0,0
562,2.3797904211839644,-0.632230056,7682,4184,2724,2,8,4,2,1,1,1,4,1,0,0
246.4,-1.545308698,-0.251142407,3780,2412,1008,1,6,2,2,0,1,1,3,1,0,0
298,-0.211874109,-0.033886373,5931,2912,1533,1.5,8,3,1,1,1,0,4,1,0,0
287.2,-1.098352691,0.7681785261912818,6750,2344,1000,1,5,2,1,0,1,1,3,1,0,0
279.4,-1.075565434,0.6648882267477438,6540,2304,1075,1,6,3,1,0,1,1,3,1,0,0
308.9,0.045671938,2.830453493375086,13051,2324,1075,1,6,3,1,0,1,1,3,1,0,0
273.6,-1.384624489,-0.158452801,4200,2428,1075,1,7,3,1,0,1,1,3,1,0,0
400.8,-0.00628237,-0.923309755,4117,2744,2079,2,7,3,2,0,1,1,4,1,0,0
338,0.019830402,-0.157754873,6000,2244,2134,1,7,3,1,1,1,0,4,1,0,0
294.3,-0.852325997,-0.315937783,4486,2612,1378,1.5,6,3,1,1,1,1,3,1,0,0
357.7,0.11496408515675603,-0.16817304,6057,2636,1966,1,6,3,1,0,1,0,4,0,1,0
319.1,-1.022138203,-0.27151363,4386,2504,1313,1.5,7,3,2,0,1,0,3,1,0,0
206,-1.429453448,-0.882472159,2436,2476,1265,1.5,5,3,1,0,1,0,3,1,0,0
282.1,-0.834657577,-0.279136108,4603,2531,1426,2,7,3,1,1,1,0,3,0,0,1
282.4,-1.599647865,0.45075991585096953,5401,2016,968,1,5,3,1,0,1,1,4,1,0,0
293.9,-0.973037531,0.006032338,5110,2412,1306,1.5,6,3,1,1,1,1,3,1,0,0
322.4,-0.526784313,0.13982392993242523,5981,2504,1506,1.5,7,3,1,0,1,1,3,1,0,0
337.2,0.21121099898021548,2.8336587971673497,13250,2508,1075,1,6,3,1,1,1,1,3,1,0,0
313.7,-1.072259275,-0.291941936,4288,2368,1368,2,9,4,1,1,1,1,4,1,0,0
280.2,-1.428394479,-0.146052332,4200,2164,1200,2,6,3,1,1,1,1,3,1,0,0
297.8,-0.482024645,0.11840285173957138,5975,2628,1469,1.5,7,3,2,0,1,0,3,1,0,0
474.4,0.8515791025706101,-0.720149521,5604,3526,2118,2,8,4,2,1,1,0,4,1,0,0
269,1.2947374476846747,-1.079914543,5301,3714,2428,2,9,5,2,0,1,0,3,1,0,0
313.6,-0.81294446,-0.136754687,4998,2203,1589,1,7,3,1,1,1,2,4,1,0,0
322.1,-0.625636655,0.6793549984331911,7163,2116,1487,1,7,3,1,1,1,0,4,1,0,0
204.9,-1.577847405,-0.059897922,4200,2296,990,1,5,3,1,0,1,1,3,1,0,0
563.1,2.384018641415184,-0.07008598,9021,4065,2605,2,8,4,2,1,1,1,4,1,0,0
313.1,-1.134603549,-0.09261807,4696,2184,1368,2,7,4,1,1,1,1,4,1,0,0
282.5,-0.695396609,0.22641045801582327,6000,2212,1538,1,8,3,1,1,1,0,4,1,0,0
337,-0.488338299,0.14988344735505107,6047,2568,1490,1.5,7,3,2,0,1,1,3,0,1,0
331.2,0.4007708645513964,2.828131343483748,13494,2340,1306,1.5,6,3,2,0,1,1,3,1,0,0
311.1,-0.24976395,-0.016847149,6000,2140,1966,1,7,3,2,0,1,0,4,1,0,0
355.9,-0.497395821,0.1176463168600223,5998,2184,1726,1,8,4,2,0,1,0,4,0,1,0
315,-0.870907288,0.6230776765870502,6725,2064,1372,2,6,3,1,1,1,1,4,1,0,0
177.4,-3.184608362,0.49867635789636156,3624,821,600,1,5,2,1,0,1,0,3,1,0,0
298.1,-0.516508204,0.1299859476485325,6000,2212,1692,1,7,3,1,1,1,0,4,1,0,0
331,-0.407798998,-0.911960824,3603,3063,1612,2,5,2,1,0,1,0,3,0,1,0
396.8,0.5579727,2.989800271,14065,2424,1306,1.5,9,3,2,1,1,1,3,0,1,0
349.3,0.4196103024256593,-0.723939701,5050,3502,1842,2,9,3,1,1,1,0,2,0,1,0
338.2,0.24612622336597878,1.3357847431349688,9733,2902,1377,1.5,6,3,2,0,1,0,3,1,0,0
276.6,-1.545785939,-0.08972882,4200,2000,1200,2,6,3,1,1,1,1,3,1,0,0
255,-1.855905029,0.074887975,4200,1940,970,1,7,3,1,1,1,1,4,1,0,0
277.7,-1.786200221,0.2771322189330113,4759,1989,918,1,5,3,1,1,1,1,4,1,0,0
347.9,-1.169975234,-0.252947841,4269,2236,1368,2,6,4,1,1,1,1,4,1,0,0
440.2,0.9144140455306702,0.35663536573430965,8247,3210,1980,2,7,3,1,0,1,1,3,0,1,0
357.3,-0.201768992,0.7817574751878354,7939,2136,1726,1,9,4,1,1,1,0,4,1,0,0
558.8,2.3130075979954197,-0.328333431,8317,4133,2605,2,8,4,2,1,1,1,4,1,0,0
305,-1.270387909,-0.374250986,3861,2191,1369,2,7,4,1,1,1,1,4,1,0,0
322.4,-1.140742387,-0.267396027,4265,2307,1350,2,6,3,1,1,1,0,2,0,1,0
105,-3.386264737,-0.488760229,997,1319,504,1,4,2,1,0,1,0,3,1,0,0
380.6,0.1965172949059735,-0.203545235,6074,2668,2014,1,8,3,2,0,2,1,4,0,1,0
350.1,1.3792598690262674,2.846984680902339,14707,3057,1529,1.5,7,4,2,0,1,1,3,1,0,0
302.8,-0.801580283,0.2778463922794869,5975,2326,1380,2,7,3,1,1,1,0,4,1,0,0
310.7,-0.960970706,0.5561294456295046,6465,1948,1404,1,5,3,1,1,1,1,4,1,0,0
290.2,-0.516508204,0.1299859476485325,6000,2212,1692,1,7,3,1,1,1,0,4,1,0,0
320.2,-0.66668017,0.24253692144042371,6047,2486,1387,1.5,6,3,2,0,1,1,3,0,1,0
313.6,0.3175093511521565,0.6172230450423226,8104,3202,1492,1,5,3,1,1,1,1,3,1,0,0
320,-0.890769164,-0.34101893,4411,2284,1558,1,7,3,1,1,1,2,4,1,0,0
282.2,-1.058889421,0.34231522399728964,5823,2100,1320,2,6,3,1,1,1,0,4,1,0,0
287.4,-1.58491373,0.3933035673359161,5277,2092,952,1,7,3,1,1,1,1,4,1,0,0
336.6,0.667457628,-1.203432521,4200,3870,1953,1.5,7,3,1,1,2,0,4,1,0,0
307.2,-0.646165679,0.24121627062348602,6100,2184,1583,1,8,3,1,1,1,0,4,1,0,0
277,-1.249125229,-0.01814137,4749,1953,1404,1,7,3,1,1,1,1,4,1,0,0
347.2,0.8267813268715518,1.1661817842828697,10050,3104,1706,2,8,3,1,2,1,1,3,1,0,0
201,-0.409104492,-0.567587739,4435,2823,1637,2,7,4,1,1,1,0,2,1,0,0
353.5,0.079836407,1.3973711575787269,9747,2100,1726,1,9,4,2,0,2,0,4,0,0,1
423.4,1.0974933598768528,0.8702627051705293,9730,2776,2188,1,8,3,2,0,2,0,4,1,0,0
323.5,0.21226983879864325,-0.209646766,6022,3246,1679,1.5,7,3,1,1,1,0,4,1,0,0
576,3.358205257375816,-1.467738793,6864,5122,3108,2,8,4,2,1,1,1,4,1,0,0
301.1,-1.34426827,0.6625063175023207,6271,1530,1360,1,8,4,2,0,1,1,4,1,0,0
374,-0.407184157,0.7476878857732201,7550,2623,1306,1.5,6,3,1,0,1,1,3,0,1,0
300,-0.404718074,0.081311758,5975,2736,1469,1.5,7,3,1,1,1,0,3,1,0,0
348.8,0.047839501,-0.160050202,5999,2556,1966,1,7,3,1,1,1,0,4,1,0,0
308.6,-1.058344028,0.30842036983528337,5742,2120,1320,2,7,3,1,1,1,0,4,1,0,0
320.9,-0.101994452,0.795754865,8088,2240,1726,1,8,3,2,0,1,0,4,1,0,0
326.8,-0.853306491,-0.150217718,4880,2556,1354,1.5,6,3,2,0,1,1,4,0,0,1
354.4,0.4177377777964994,-0.02991591,6710,3196,1786,2,7,3,2,0,1,0,3,0,1,0
265.3,-0.356432684,0.5086957665119483,7045,2697,1378,1.5,6,3,1,1,1,0,3,1,0,0
376.2,-1.089816682,-0.954452868,2700,2448,1536,2,8,3,2,1,1,1,4,1,0,0
296.9,-1.242236089,-0.058816925,4659,1984,1404,1,5,3,1,0,1,1,3,1,0,0
252.985,-0.727180158,0.7835806406226746,7270,2210,1326,2,7,3,1,1,1,0,3,1,0,0
339.1,-0.192614707,-0.330173413,5273,2769,1734,2,7,5,2,0,1,1,3,0,1,0
299.4,-0.744451045,-0.19938893,4949,2088,1726,1,6,3,2,0,1,0,4,0,1,0
323.5,-0.776824987,-0.055682648,5204,2508,1402,1.5,6,3,1,1,1,1,4,1,0,0
359.3,0.005135222,-0.170717389,5918,2574,1930,1,8,4,2,0,2,0,4,1,0,0
361.7,-1.036717406,0.14263192965690255,5376,2156,1370,2,7,4,1,1,1,0,3,0,1,0
256.4,-0.965329381,-1.14120082,2410,2535,1632,2,7,3,2,0,1,0,3,1,0,0
236.7,-1.898325137,-0.320692922,3248,1620,1270,2,6,3,1,0,1,0,3,1,0,0
250.3,-1.484545144,-0.092247577,4270,2017,1232,2,6,3,1,0,1,0,3,1,0,0
340.7,-0.42767758,0.078209921,5941,2712,1469,1.5,7,3,2,0,1,0,4,0,1,0
312.5,0.055287337,-0.163975387,5939,3160,1609,1.5,7,3,1,1,1,0,3,1,0,0
287.4,-0.586401914,0.20442364830390017,6100,2076,1701,1,7,3,1,1,1,0,4,1,0,0
320.8,-0.992475111,0.3955721216201315,6000,2425,1151,1,7,3,1,1,1,1,4,1,0,0
329.4,-0.392636037,0.099140534,6043,2628,1536,1.5,7,4,1,0,1,1,3,1,0,0
307.4,0.23301954911409645,1.4567468914339656,10067,2238,1726,1,8,4,1,1,1,0,4,1,0,0
327,-0.221283247,1.6903834654912702,10030,2344,1275,1.5,6,3,1,0,1,1,3,1,0,0
406.9,-0.121327378,0.25511652368321025,6756,2604,1680,2,7,3,2,0,1,1,4,1,0,0
270.4,-0.775524308,-0.035977667,5246,2568,1360,1.5,6,3,2,0,1,1,3,1,0,0
278.6,-0.898485966,0.3704066708985697,6076,2264,1320,2,6,3,1,1,1,1,3,1,0,0
392,0.6559140439993288,-0.591020478,5671,3412,2010,2,9,4,2,0,1,1,4,0,0,1
310.7,-1.296530902,-0.137403251,4407,1968,1404,1,6,3,1,1,1,0,4,1,0,0
283,-1.155222185,-0.160773064,4514,2140,1404,1,5,3,1,1,1,1,4,1,0,0
353.5,-0.112140085,-0.128152012,5885,2418,1930,1,9,4,2,0,2,0,4,1,0,0
302.3,-0.545534478,0.16527599292983813,6043,2244,1641,1,8,3,2,0,1,0,4,1,0,0
424.9,-0.545634067,-0.04709623,5518,2500,1560,2,6,3,1,1,1,0,4,1,0,0
348.3,-0.426024246,-0.147877219,5441,2416,1726,1,8,4,2,0,1,1,4,0,1,0
354.3,-0.403602242,1.4978477248717832,9351,2296,1247,1,7,4,1,1,1,0,4,1,0,0
297.9,-0.604931905,-0.164772129,5151,2652,1469,1.5,7,3,2,0,1,0,4,1,0,0
327.2,-0.224793527,0.017232570836952992,6042,2840,1550,1.5,7,3,1,0,1,1,3,1,0,0
306.1,-0.212621734,0.34035457011643716,6877,2240,1808,1,6,3,1,1,1,0,4,1,0,0
428.2,-0.02372715,-0.117195421,5965,2998,1637,1.5,8,3,3,0,1,1,4,0,0,1
366.3,-0.082126974,-0.222763071,5662,2805,1750,2,7,4,2,0,1,1,4,0,1,0
263.1,-0.919557388,0.048054562,5273,2448,1306,1.5,6,2,1,0,1,1,3,1,0,0
388.7,-0.317033382,-0.043803563,5775,2906,1469,1.5,8,3,3,0,1,0,4,1,0,0
313.6,-0.042097502,-0.233034056,5715,2540,1940,2,6,3,1,1,1,1,4,1,0,0
263,-1.290320992,-0.112977905,4473,1961,1404,1,7,4,1,1,1,0,4,1,0,0
241.3,-1.298884084,-0.135028539,4410,1964,1404,1,7,3,1,1,1,0,4,1,0,0
326,-0.493757078,0.22583657373384336,6194,2816,1311,1,5,2,1,0,1,1,3,1,0,0
301,-0.546803014,0.22522683964274323,6200,2067,1726,1,6,3,2,0,1,0,4,0,0,1
272.6,-0.895515538,0.025308409,5246,2488,1306,1.5,7,4,2,0,1,1,3,1,0,0
301.6,-0.509940234,0.12449547769260516,6000,2166,1726,1,6,3,1,1,1,0,4,1,0,0
366.8,-0.325329355,0.5042937666301641,7128,2156,1726,1,6,2,2,0,1,0,4,1,0,0
311,-0.843056557,0.30436574921546455,5981,2364,1320,2,6,3,1,1,1,0,4,1,0,0
282.5,-0.545730313,0.1416672802001932,6000,2116,1726,1,5,3,1,1,1,0,4,1,0,0
301.2,-0.533135591,0.011643344177360982,5658,2640,1464,1.5,7,3,1,1,1,0,4,1,0,0
298.8,-0.509833597,0.12676267796592794,5963,2592,1469,1.5,6,3,2,0,1,1,4,1,0,0
317.8,0.001991058,-0.062236462,6197,2294,2059,1,6,3,1,0,1,1,4,1,0,0
371.9,-0.46949952,-0.003869447,5695,2712,1469,1.5,6,2,2,1,1,0,4,1,0,0
275.9,-0.726678693,0.9160412989550802,7548,2552,1075,1,6,2,1,0,1,1,3,1,0,0
297.7,-0.108512486,-0.18682575,5700,2936,1641,1.5,6,2,2,0,1,0,4,1,0,0
332.4,1.0764980877445933,0.13303916388592107,7889,3588,1939,1.5,8,4,2,0,1,1,4,1,0,0
297.1,-0.569030868,0.965275201,7917,2016,1487,1,7,3,1,1,1,0,4,1,0,0
323.5,0.000462167,0.6911991410679208,7912,2842,1469,1.5,7,3,2,0,1,0,4,1,0,0
306.4,-1.185742591,0.1916610198147396,5273,2451,1075,1,6,2,1,1,1,1,3,0,0,1
306.3,-0.557487785,0.11159912301598729,5914,2120,1726,1,8,4,2,0,1,0,4,1,0,0
280.6,-1.313200116,-0.128159818,4410,1944,1404,1,6,3,1,1,1,0,4,1,0,0
292.4,-1.050795937,-0.232052414,4463,2298,1404,1,6,3,1,0,1,0,4,1,0,0
307.2,-0.065826231,0.18890746748482432,6691,2400,1863,1,6,3,1,1,2,0,4,1,0,0
275.5,-1.268893772,0.032815947,4800,2392,1109,1,6,3,1,0,1,1,4,1,0,0
259.1,-0.845862003,0.023084927776127067,5273,2796,1155,1,6,2,1,0,1,1,3,1,0,0
267.3,-1.166816917,-0.225909605,4298,2623,1128,1,7,3,1,1,1,1,3,1,0,0
334.9,0.19465745530840942,-0.691461698,4860,3314,1792,2,7,3,1,1,1,0,3,1,0,0
300.1,-1.170921521,0.3202101558758923,5608,2311,1125,1,5,3,1,0,1,0,4,1,0,0
332.4,-0.037729694,1.5129859553077516,9820,2600,1306,1.5,6,2,1,0,1,1,3,0,1,0
278.1,1.454244674352332,1.4792069412787485,11541,3508,1779,1.5,5,2,1,0,1,0,3,1,0,0
350.3,0.075139657,-0.717108608,4654,3256,1755,1.5,9,4,2,0,1,0,2,1,0,0
353.3,-0.312451168,0.1041250763481472,6203,2160,1870,1,8,3,1,1,1,0,4,1,0,0
213.4,-1.247055157,-1.29465799,1696,2496,1518,2,7,4,1,0,1,0,2,1,0,0
297.9,-0.710952477,0.1497666165413751,5759,2624,1306,1.5,7,4,1,1,1,0,3,0,1,0
316.7,-0.023230927,-0.107362977,6004,2845,1726,1,7,3,1,1,1,0,4,0,1,0
339,0.3745518968504408,1.5346746474187873,10370,2836,1435,1.5,7,3,2,0,1,0,4,1,0,0
340.1,0.6386853854052728,-0.567518906,5712,3336,2036,2,7,3,1,1,1,1,3,1,0,0
264.5,-1.439743873,0.6046433395172175,5963,2041,1008,1,7,3,1,0,1,0,4,1,0,0
281.9,-0.601555197,0.06007805,5739,2100,1726,1,7,3,1,1,1,0,4,1,0,0
312.7,-0.465723977,-0.031424837,5633,2732,1469,1.5,6,2,2,0,1,1,4,1,0,0
290,-0.574250462,0.7032815601228052,7280,2160,1487,1,5,3,1,1,1,0,4,1,0,0
267,-1.019623005,-0.805162145,3138,2468,1520,2,6,3,1,1,1,0,3,1,0,0
289.8,-0.705012898,-0.486804772,4253,2792,1428,1.5,7,3,1,0,1,1,3,1,0,0
295.5,-0.422056202,0.206066281,6298,2218,1726,1,6,3,1,1,1,0,4,1,0,0
298.1,-0.149423929,0.1451140480370885,6506,2160,1966,1,8,3,1,1,1,0,4,1,0,0
288.2,-1.174799918,-0.292042066,4159,2356,1306,1.5,6,2,1,0,1,1,4,1,0,0
281.9,-0.7217537,1.2334011367744782,8318,2376,1075,1,6,3,1,0,1,1,3,1,0,0
276.3,-0.811779099,0.9116123514423071,7439,2459,1075,1,6,3,1,0,1,1,3,1,0,0
329.7,1.3073491004309734,4.8887752923863355,19466,2563,1075,1,7,3,1,1,1,1,3,1,0,0
286.5,-0.395193191,-0.633343822,4272,3084,1512,1,8,3,1,1,1,1,4,1,0,0
348,-0.190509232,1.864771230983912,10493,2204,1320,2,7,3,1,1,1,0,4,1,0,0
289.4,-1.563973245,0.3536500641073889,5211,2085,984,1,6,2,1,0,1,1,3,1,0,0
325.5,-0.607634081,0.223307123,6083,2422,1472,2,7,3,1,1,1,0,3,0,0,1
306,-0.261672944,0.001738651,6031,2116,1966,1,8,3,1,1,2,0,4,1,0,0
309.2,-0.15799115,-0.054274202,6000,2424,1870,1,9,4,1,1,1,0,4,1,0,0
293.2,-1.298786025,0.9841974538948884,7035,2032,978,1,5,3,1,0,1,1,3,1,0,0
295.7,-0.42834917,0.034933579,5836,2736,1469,1.5,7,3,2,0,1,0,4,1,0,0
282.6,-1.371742722,0.5720169147528001,5963,2136,1008,1,7,3,1,1,1,0,4,1,0,0
342.5,-0.90227266,-0.712255491,3500,2520,1536,1.5,5,2,2,0,1,0,3,0,1,0
204.1,-1.865324932,-0.063709679,3854,2022,962,2,6,3,1,1,1,0,3,1,0,0
346.5,-0.359389373,0.775433082,7680,2581,1354,1.5,6,2,1,1,1,1,3,1,0,0
290.3,-1.058227101,-0.403697171,4047,2328,1440,2,7,4,2,0,1,1,3,1,0,0
273.1,-1.673020247,0.4691359238100894,5356,1968,941,1,5,2,1,0,1,1,4,1,0,0
298.7,-0.804124289,-0.415584102,4310,2640,1428,1.5,6,2,1,1,1,1,3,1,0,0
325.7,-0.15057621,0.3071892071074002,6895,2066,1966,1,7,3,1,1,1,0,4,1,0,0
338.3,-0.512497191,0.29430340446756204,6406,2066,1726,1,8,4,2,0,1,0,4,0,1,0
265.9,-0.981489177,0.7883322867522131,6946,2339,1075,1,6,3,1,0,1,1,3,1,0,0
198.4,-2.111757918,-0.208430748,3228,1755,1006,1.5,6,3,1,0,1,0,3,1,0,0
298.6,-0.318817076,0.4387125780681172,6935,2628,1469,1.5,6,2,2,0,1,0,4,1,0,0
326.8,-0.352790673,0.364359704,6690,2900,1308,1,7,3,1,1,1,1,3,1,0,0
350,0.4443074919221511,0.024188742825868234,6900,2904,1961,1,6,3,3,0,1,1,4,1,0,0
319.2,-0.417734465,0.21105155993596417,6315,2220,1726,1,7,3,2,0,2,0,4,1,0,0
398.2,0.1875928758509722,1.468992095,10044,2180,1726,1,6,3,1,1,1,0,4,0,1,0
273.4,-0.787546751,1.1042762783482831,7931,2376,1075,1,6,3,1,0,1,1,3,0,1,0
288.4,-0.539898398,0.1553124353646575,6000,2512,1487,1,5,2,1,0,1,0,4,1,0,0
304.9,-1.309166957,0.9050193797855633,6858,1808,1133,2,7,3,1,0,1,0,3,1,0,0
313.4,0.033105591,-0.141551412,6031,2484,1993,1,9,3,1,1,2,0,4,1,0,0
269.82,-0.080895248,2.0064016043216673,10947,2384,1237,1.5,6,3,1,1,1,0,3,1,0,0
203.7,-0.997365236,-1.206623164,2174,2952,1382,1,7,3,1,0,1,0,3,1,0,0
288.2,-0.397773049,-0.720433035,4050,3224,1456,1,6,3,1,0,1,1,3,0,0,1
262.4,-1.573873344,0.23135591604855546,4911,2084,1020,1,5,3,1,0,1,1,4,1,0,0
331.4,0.33555430986208906,1.5279515540621376,10294,2944,1346,1.5,6,3,1,0,1,1,3,1,0,0
284,-1.01855294,0.4109896722605996,6035,2106,1320,2,7,3,1,1,1,0,4,1,0,0
282.7,-1.162727342,-0.123336453,4565,2416,1220,2,6,3,1,0,1,0,2,1,0,0
246.8,-1.354563484,0.5637744495491579,5963,2160,1008,1,5,3,1,0,1,0,4,1,0,0
290.3,-0.469531411,0.2562493304300649,6364,2136,1726,1,6,3,1,1,1,0,4,1,0,0
301.8,-1.111612131,0.077011717,5090,2525,1120,1,7,4,1,1,1,0,3,1,0,0
311.2,-0.149315561,1.4548286173567355,9551,2508,1306,1.5,6,2,1,1,1,1,3,0,0,1
299.1,-0.535779396,-0.363233055,4772,2652,1584,2,6,3,1,0,1,0,2,1,0,0
353.8,1.5921620279177906,4.652356062359661,19264,2634,1306,1.5,6,3,1,1,1,1,3,1,0,0
290,-1.206906566,-0.312952974,4050,2548,1176,1,5,4,1,1,1,1,4,1,0,0
289.2,-0.991134471,-0.23863817,4501,2520,1313,1.5,6,3,2,0,1,1,4,1,0,0
293.9,-0.078566385,-0.06752531,6008,3041,1557,1.5,6,2,1,1,1,0,4,1,0,0
346.6,-1.830834825,0.18811481774122674,4500,1920,960,1,7,4,2,0,1,1,3,1,0,0
314.2,-0.326195919,0.4638024112371505,6998,2494,1536,2,7,3,3,0,1,1,3,0,1,0
280.7,-0.546239936,0.17388407445234544,6077,2097,1726,1,6,3,1,1,1,0,4,1,0,0
298.6,-0.479449826,0.11289362808024461,6000,2280,1682,1,6,3,1,1,1,0,4,1,0,0
327.9,0.42291568012795105,1.670653173524066,10759,2756,1469,1.5,6,2,1,1,1,0,4,1,0,0
442.2,-0.890074932,-0.315298021,4459,2418,1469,2,7,3,2,1,1,1,4,1,0,0
232.5,-1.524157667,-0.838984445,2426,2398,1233,1.5,6,3,1,0,1,0,2,1,0,0
302.2,-1.808540301,0.077407138,4283,1769,1104,2,5,3,1,1,1,0,4,1,0,0
298.2,-1.122854166,-0.279727791,4251,2384,1320,1.5,6,3,2,0,1,1,3,0,0,1
317,-1.337384246,0.5555319843455157,5963,2184,1008,1,7,3,1,1,1,0,4,1,0,0
304.8,-0.508284768,0.1382340527659106,6035,2160,1726,1,8,3,1,1,1,2,4,1,0,0
281.7,-1.881990546,0.10808052780103015,4272,1669,1104,2,5,3,1,1,1,0,4,1,0,0
216.2,-1.409528677,-0.515025087,3337,2358,1223,1.5,6,3,1,0,1,0,3,1,0,0
302.2,0.1509103236105031,2.816593710665554,13149,2352,1134,1,5,2,1,0,1,1,3,1,0,0
356.8,2.1432194464190695,3.670619924252133,17604,3136,1714,1.5,5,3,2,0,1,1,4,1,0,0
317.8,0.10902432102213762,2.040611068277072,11250,2566,1244,1,6,3,1,1,1,1,3,1,0,0
295.7,-1.429063835,-0.127519454,4220,2392,1056,1,6,3,1,0,1,1,3,1,0,0
249.2,-0.808058614,0.7703118829644163,7103,2544,1075,1,6,3,1,0,1,1,3,1,0,0
314.8,-0.449606722,0.12752020768185768,6077,2232,1726,1,7,3,1,1,2,1,4,1,0,0
220.4,-2.16272562,-0.430389522,2644,1730,1063,2,6,3,1,1,1,0,3,1,0,0
251,-2.388517831,-0.177977178,2961,1633,882,1.5,4,2,1,0,1,0,3,0,1,0
280.8,-0.821711381,-0.915756611,3158,2175,1868,1,8,3,1,1,1,0,4,1,0,0
329.9,0.16920872966818543,0.9853564919089047,8858,2436,1726,1,7,3,1,1,1,2,4,1,0,0
345.6,-0.671605889,0.21850466859258152,6000,2328,1487,1,7,4,2,0,1,0,4,0,1,0
244.2,-1.154324654,-1.484999244,1358,2576,1598,2,8,1,2,0,1,0,2,1,0,0
261.1,-1.261445535,-0.323954243,3958,2518,1161,1,5,2,1,0,1,1,4,1,0,0
314.1,-0.576445835,2.1328595186746098,10641,2136,1008,1,6,3,1,1,2,0,4,1,0,0
288.4,-0.759716713,-0.560381266,4000,2899,1352,1,7,2,1,1,1,0,4,1,0,0
258.5,-1.064862149,-0.407645227,4000,2622,1260,1,6,3,1,1,1,0,4,1,0,0
269.1,-1.934113274,0.17910098936377464,4351,1889,912,1,6,3,1,1,1,0,4,1,0,0
395.2,-1.016686554,-0.359403395,4203,2336,1448,2,7,3,2,1,1,1,4,1,0,0
333.8,0.47929103749023266,2.0764415530185385,11844,2160,1726,1,6,3,1,1,1,0,4,1,0,0
290.2,-1.351700278,0.5624007053485509,5963,2164,1008,1,7,3,1,1,1,1,4,1,0,0
276.7,-1.064697404,0.4381518479992372,6035,2160,1247,1,7,4,1,1,1,0,4,1,0,0
362,-0.225046491,-0.803458997,4072,3241,1591,1.5,7,4,2,0,1,0,3,0,1,0
301.2,-0.761319225,-0.926673671,3200,2264,1859,1,5,3,1,0,1,0,4,1,0,0
285.2,-0.327681962,0.9981243281046854,8245,2569,1306,1.5,7,3,2,0,1,1,3,0,1,0
352.7,-0.343964545,0.7602516317238959,7649,2730,1280,1,7,4,1,1,2,1,4,0,0,1
325.2,-0.028513042,-0.100814015,6014,2832,1728,2,7,3,2,0,1,1,4,1,0,0
437.9,3.685158556657319,-0.784741224,8861,5356,2953,2,11,4,2,0,1,0,,0,0,1
313.3,-0.492554817,0.14812637069096335,6077,2172,1726,1,7,3,1,1,1,0,4,1,0,0
338.7,0.033054105386282485,1.0328277744444223,8815,2256,1726,1,7,3,2,0,2,0,4,1,0,0
276.9,-1.228056299,-0.233786172,4254,2100,1404,1,5,3,1,1,1,0,4,0,0,1
280.3,-0.337099976,-1.270873024,2845,3100,1761,1.5,8,5,2,0,1,0,3,0,1,0
275.7,-0.849124682,0.30367680903021826,6000,2080,1487,1,6,3,1,1,1,0,4,1,0,0
281.7,-1.562574797,-0.069142317,4204,2232,1042,1,6,2,1,0,1,1,3,1,0,0
283.1,-0.774076392,-0.181691795,4910,2520,1440,2,5,3,1,1,1,0,4,1,0,0
277.6,-0.995177131,0.7230789095426491,6750,2592,936,1,4,1,1,0,1,0,3,1,0,0
307.1,0.27447860597702683,0.384261227,7532,2898,1726,1,6,2,2,0,1,0,4,1,0,0
307.8,-0.70960419,-0.548571656,4117,2641,1537,2,7,4,1,1,1,1,4,1,0,0
295.6,-0.483379438,-1.878483795,1237,3039,1908,2,7,4,1,2,1,1,4,1,0,0
370.5,1.6642020032113065,1.3712247508196214,11617,2868,2343,1,6,3,1,1,1,0,4,1,0,0
316.2,-0.664908762,-0.033496795,5401,2478,1488,2,7,3,1,1,1,0,4,1,0,0
300.4,-0.387441128,0.074083993,6044,2093,1870,1,5,3,1,0,1,0,4,1,0,0
285.3,0.6299214123570063,-0.951761069,4803,3280,2196,2,8,3,2,0,1,0,3,1,0,0
290.2,-0.190081282,1.4062908880116738,9387,2490,1306,1.5,7,3,1,1,1,1,3,0,0,1
296.7,-1.102123275,0.40956362843215655,5935,2013,1320,2,6,3,1,1,1,0,4,1,0,0
312.3,-0.508284768,0.1382340527659106,6035,2160,1726,1,10,3,1,1,1,0,4,1,0,0
366.8,1.3206039787507664,0.5952700433631727,9359,2848,2390,1,10,5,1,1,1,1,4,0,0,1
362.3,0.012383705358151314,-0.250684634,5726,2706,1883,1.5,8,4,1,2,1,1,4,1,0,0
246,-1.484430649,0.7271111537853968,6202,1964,982,1,5,3,1,0,1,1,4,1,0,0
360.8,0.26346934551681617,0.256573234,7285,2224,2168,1,6,3,2,1,2,1,4,1,0,0
315.4,-0.405971812,-0.604885836,4342,2916,1596,2,7,4,1,1,1,1,4,1,0,0
